Centrum Informatyczne Edukacji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dane identyfikacyjne szkół i placówek według danych SIO z 30 września 2015r.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nr 2015.09.30/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Słowniki do kodów zawarte są w załączonych plikach (slowniki.xls, podzial terytorialny.xls)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lp.,woj,pow,gm,Miejscowość,Klasa wielk.,Typ,Złożoność,"Nazwa szkoły, placówki",Patron,Ulica,Nr domu,Kod poczt.,Poczta,Telefon,Fax,WWW,Publiczność,Kateg. uczniów,Spec. szkoły,Związ. organiz.,Identyfikacja organu prowadzącego,Nazwa,woj,pow,gm,typ gminy,Indetyfikacja organu rejestrującego,Nazwa,woj,pow,gm,Regon,"Uczniowie, wychow., słuchacze",dziewczęta,w oddziałach przedszk.,Oddziały,pełnozatrudnieni,niepełnozat (stos.pracy),niepełnozat (w etatach)
10831,26,01,01,Busko-Zdrój,2,00003,002,Szkoła Podstawowa Nr 1,Stanisław Staszic,TADEUSZA KOŚCIUSZKI,1,28-100,BUSKO-ZDRÓJ,413784134,413784134,www.busko.com.pl/SP1,001,001,100,0100,0001,Gmina,26,01,01,M-Gm,,,,,,00073321100000,325,180,0,13.00,0,0,0.00
11369,26,61,01,Kielce,2,00003,002,Szkoła Podstawowa nr 15 w Kielcach,Tadeusz Kościuszko,Leszczyńska,8,25-321,Kielce,413676195,413676924,www.zso6.kielce.edu.pl,001,001,100,0100,0001,Gmina,26,61,01,M,,,,,,00025362300000,325,166,21,15.00,0,0,0.00
11553,28,07,04,Kisielice,1,00003,002,Szkoła Podstawowa w Kisielicach,Henryk Sienkiewicz,al. Wojska Polskiego,2,14-220,Kisielice,552756038,552756038,www.zskisielice.edupage.org,001,001,100,0100,0001,Gmina,28,07,04,M-Gm,,,,,,51945502600000,325,150,0,15.00,0,0,0.00
11578,28,08,01,Kętrzyn,2,00003,002,Zespół Szkół Nr 1 z Oddziałami Integracyjnymi,"IM. MACIEJA KALENKIEWICZA ""KOTWICZA""",KAZIMIERZA WIELKIEGO,12,11-400,KĘTRZYN,897518171,897518171,zsketrzyn.pl,001,001,100,0100,0001,Gmina,28,08,01,M,,,,,,51023449900000,325,137,0,17.00,0,0,0.00
11779,28,15,07,Miłomłyn,1,00003,001,Publiczna Szkoła Podstawowa w Miłomłynie,I Dywizja Tadeusza Kościuszki,Pasłęcka,15,14-140,Miłomłyn,896413123,896413123,www.spmilomlyn.edupage.org,001,001,100,0100,0001,Gmina,28,15,07,M-Gm,,,,,,51140385700000,325,156,45,15.00,28,3,1.40
13626,32,62,01,Szczecin,2,00003,002,SZKOŁA PODSTAWOWA NR 39,ARKADY FIEDLER,KABLOWA,14,70-895,SZCZECIN,914616550,914616550,,001,001,100,0100,0001,Gmina,32,62,01,M,,,,,,00021591800000,325,151,24,15.00,0,0,0.00
1644,06,03,04,Dorohusk,3,00003,002,Szkoła Podstawowa,"Kpt. Kazimierz Filipowicz ""Kord""",I Armii Wojska Polskiego,49,22-175,Dorohusk,825661012,825661715,zsodorohusk.republika.pl,001,001,100,0100,0001,Gmina,06,03,04,Gm,,,,,,11060083500000,324,166,45,15.00,0,0,0.00
3543,10,61,01,Łódź,2,00003,001,Szkoła Podstawowa nr 160,Powstańcy Śląscy,Andrzeja Struga,24 A,90-513,Łódź,426372529,426372834,sp160.edu.lodz.pl,001,001,100,0100,0001,Gmina,10,61,01,M,,,,,,00073135300000,324,158,0,16.00,31,1,0.78
4340,12,10,13,Piwniczna-Zdrój,2,00003,002,Szkoła Podstawowa Nr 1 w Piwnicznej-Zdroju,im. Ziemi Piwniczańskiej,Krynicka,2,33-350,Piwniczna-Zdrój,184464040,184464040,www.sp1piwniczna.iap.pl,001,001,100,0100,0001,Gmina,12,10,13,M-Gm,,,,,,49066958000000,324,154,0,15.00,0,0,0.00
6072,14,25,09,Przytyk,3,00003,001,Publiczna Szkoła Podstawowa im. Przyjaciół Dzieci w Przytyku,,Szkolna,3,26-650,Przytyk,486180352,486180352,www.pspprzytyk.pl,001,001,100,0100,0001,Gmina,14,25,09,Gm,,,,,,00027152600000,324,166,0,15.00,26,3,1.73
6277,14,32,06,Płochocin,3,00003,001,Szkoła Podstawowa,Szarych Szeregów,Lipowa,3,05-860,Płochocin,227225015,227225649,www.spplochocin.oswiata.org.pl,001,001,100,0100,0001,Gmina,14,32,06,M-Gm,,,,,,00114668000000,324,150,0,17.00,41,3,1.38
6280,14,32,06,Ożarów Mazowiecki,2,00003,001,Szkoła Podstawowa Nr 2 im. Obrońców Warszawy,Obrońcy Warszawy,Lipowa,11,05-850,Ożarów Mazowiecki,227221057,227221057,www.sp2ozarowmaz.szkolnastrona.pl,001,001,100,0100,0001,Gmina,14,32,06,M-Gm,,,,,,00124898900000,324,149,0,16.00,30,15,7.96
9686,24,03,08,Pogwizdów,3,00003,001,Szkoła Podstawowa w Pogwizdowie,,Szkolna,1,43-418,Pogwizdów,338568336,338568336,www.pogwizdowsp.edupage.org,001,001,100,0100,0001,Gmina,24,03,08,Gm,,,,,,07044489200000,324,160,0,16.00,25,3,1.78
10078,24,13,01,Kalety,2,00003,001,Publiczna Szkoła Podstawowa nr 1,Adam Mickiewicz,1 Maja,6,42-660,Kalety,343577013,343577013,www.psp1.kalety.net,001,001,100,0100,0001,Gmina,24,13,01,M,,,,,,00067364400000,324,162,0,17.00,22,3,1.56
10742,24,76,01,Świętochłowice,2,00003,001,SZKOŁA PODSTAWOWA NR 4,TADEUSZ KOŚCIUSZKO,SZKOLNA,17,41-600,ŚWIĘTOCHŁOWICE,322452923,322452923,sp4swietochlowice.com,001,001,100,0100,0001,Gmina,24,76,01,M,,,,,,00072523000000,324,156,0,14.00,24,7,2.94
11406,28,01,02,Górowo Iławeckie,1,00003,001,Szkoła Podstawowa nr 2 w Górowie Iławeckim,,Szkolna,4,11-220,Górowo Iławeckie,897627000,897627010,,001,001,100,0100,0001,Gmina,28,01,02,M,,,,,,00056118700000,324,158,13,16.00,26,3,1.55
12615,30,20,03,Dobrzyca,1,00003,002,Szkoła Podstawowa w Dobrzycy,Mikołaj Kopernik,Szkolna,4a,63-330,Dobrzyca,627413809,627413809,www.sp_dobrzyca.w.interia.,001,001,100,0100,0001,Gmina,30,20,03,M-Gm,,,,,,25114167700000,324,143,0,15.00,0,0,0.00
12903,30,28,02,Damasławek,3,00003,002,ZSP im.Pierwszych Piastów-Szkoła Podstawowa w Damasławku,,Słoneczna,4,62-110,Damasławek,672613039,672613039,zsp-damaslawek.pl,001,001,100,0100,0001,Gmina,30,28,02,Gm,,,,,,00077749600010,324,142,0,14.00,0,0,0.00
488,02,20,05,Zawonia,3,00003,002,Szkoła Podstawowa,Mikołaj Kopernik,Szkolna,26,55-106,Zawonia,,,,001,001,100,0100,0001,Gmina,02,20,05,Gm,,,,,,00103144500000,323,150,42,16.00,0,0,0.00
3600,10,61,01,Łódź,2,00003,001,Szkoła Podstawowa nr 70 im.St.Wyspiańskiego w Łodzi,St.Wyspiański,Rewolucji 1905r.,22,90-207,Łódź,426326651,426326651,www.sp70lodz.wikom.pl,001,001,100,0100,0001,Gmina,10,61,01,M,,,,,,00073153100000,323,140,14,15.00,36,2,1.66
4324,12,10,10,Łososina Dolna,3,00003,002,Zespół Szkół Podstawowo-Gimnazjalnych im. Jana Pawła II w Łososinie Dolnej Szkoła Podstawowa,Jan Paweł II,---,---,33-314,Łososina Dolna,184448402,184448402,www.zslososina.lososina.iap.pl,001,001,100,0100,0001,Gmina,12,10,10,Gm,,,,,,49067397200000,323,155,42,15.00,0,0,0.00
5285,14,05,02,Podkowa Leśna,1,00003,002,Samorządowa Szkoła Podstawowa,Bohaterów Warszawy,Jana Pawła II,20,05-807,Podkowa Leśna,227589567,227589567,www.podkowa-szkola.pl,001,001,100,0100,0001,Gmina,14,05,02,M,,,,,,00080018900000,323,128,0,14.00,0,0,0.00
6597,14,65,01,Warszawa,2,00003,001,Szkola Podstawowa nr 157,Adam Mickiewicz,Kazimierzowska,16,02-589,Warszawa,228441608,228441608,www.sp157.edupage.org,001,001,100,0100,0001,Gmina,14,65,01,M,,,,,,00080205300000,323,154,25,16.00,24,25,12.51
6613,14,65,01,Warszawa,2,00003,001,Szkoła Podstawowa Nr 107,Bronisław Malinowski,NOWOURSYNOWSKA,210/212,02-766,WARSZAWA,228439692,228439692,sp107.webd.pl,001,001,100,0100,0001,Gmina,14,65,01,M,,,,,,00080217100000,323,157,26,15.00,27,16,7.40
7257,16,10,02,Głogówek,2,00003,001,Szkoła Podstawowa nr 1 im. Marii Skłodowskiej - Curie w Głogówku,Maria Skłodowska - Curie,Jana Pawła II,1,48-250,Głogówek,774373420,774373420,www.sp1glogowek.szkolnastrona.pl,001,001,100,0100,0001,Gmina,16,10,02,M-Gm,,,,,,00064517400000,323,172,0,15.00,28,3,1.59
10558,24,69,01,Katowice,2,00003,001,Szkoła Podstawowa nr 20 im. Tadeusza Rejtana,Tadeusz Rejtan,Zarębskiego,2,40-854,Katowice,322547699,322547699,http://sp20kat.w.interia.pl,001,001,100,0100,0001,Gmina,24,69,01,M,,,,,,00072283900000,323,154,0,14.00,26,3,1.15
11104,26,06,04,Opatów,2,00003,002,Szkoła Podstawowa Nr 1 w Opatowie,,Ćmielowska,2,27-500,Opatów,158682734,158682734,www.szs1opatow.pl,001,001,100,0100,0001,Gmina,26,06,04,M-Gm,,,,,,00118770400000,323,150,47,16.00,0,0,0.00
12970,30,30,05,Września,2,00003,002,Samorządowa Szkoła Podstawowa nr 3 w Zespole Szkół nr 1 we Wrześni,,Kosynierów,32,62-300,Września,,,,001,001,100,0100,0001,Gmina,30,30,05,M-Gm,,,,,,30278635000000,323,168,24,13.00,0,0,0.00
12988,30,31,03,Krajenka,1,00003,001,Publiczna Szkoła Podstawowa,Maria Konopnicka,Bydgoska,3,77-430,Krajenka,672638588,,pspkrajenka.cba.pl,001,001,100,0100,0001,Gmina,30,31,03,M-Gm,,,,,,00026160500000,323,161,0,15.00,23,1,0.67
1037,04,08,01,Lipno,2,00003,001,Szkoła Podstawowa nr 5 im. Jana Pawła II w Lipnie,Jan Paweł II,Plac 11 Listopada,13,87-600,LIPNO,542872484,542872484,www.sp5lipno.pl,001,001,100,0100,0001,Gmina,04,08,01,M,,,,,,00587427000000,322,160,43,15.00,27,1,0.22
1841,06,08,03,Firlej,3,00003,002,Zespół Szkół w Firleju Szkoła Podstawowa im. Janusza Korczaka,Janusz Korczak,Partyzancka,23,21-136,Firlej,,,,001,001,100,0100,0001,Gmina,06,08,03,Gm,,,,,,00026666600000,322,166,44,15.00,0,0,0.00
6629,14,65,01,Warszawa,2,00003,001,Szkoła Podstawowa nr 138 z Oddziałami Integracyjnymi,Józef Horst,Pożaryskiego,2,04-703,Warszawa,226157241,226130989,www.sp138.edupage.org,001,001,100,0100,0001,Gmina,14,65,01,M,,,,,,00080159100000,322,128,24,16.00,38,21,10.88
9114,22,07,05,Ryjewo,3,00003,002,Szkoła Podstawowa,im. Mikołaja Kopernika,Grunwaldzka,63,82-420,Ryjewo,552774263,552774263,www.zsryjewo.prv.pl,001,001,100,0100,0001,Gmina,22,07,05,Gm,,,,,,00026883700000,322,159,23,15.00,0,0,0.00
10381,24,63,01,Chorzów,2,00003,001,Szkoła Podstawowa nr 34,Sportowców Hajduckich,KALINY,55,41-506,CHORZÓW BATORY,322461804,322461804,www.sp34.w.chorzowie.pl,001,001,100,0100,0001,Gmina,24,63,01,M,,,,,,00072182800000,322,145,0,15.00,25,8,3.73
10813,24,79,01,Żory,2,00003,002,Szkoła Podstawowa nr 11,Gustaw Morcinek,Wodzisławska,201,44-245,Żory,324358735,324358735,zs5zory.edupage.org,001,001,100,0100,0001,Gmina,24,79,01,M,,,,,,00072832200000,322,166,0,17.00,0,0,0.00
2938,10,04,06,Piątek,3,00003,001,Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Piątku,Marszałek Józef Piłsudski,Szkolna,1,99-120,Piątek,247221195,247221195,http://sppiatek.com,001,001,100,0100,0001,Gmina,10,04,06,Gm,,,,,,00063181200000,321,146,0,16.00,23,6,3.73
5764,14,18,02,Konstancin-Jeziorna,2,00003,002,Szkoła Podstawowa nr 3,0,Bielawska,57,05-520,Konstancin-Jeziorna,227564282,227564282,www.zs3kj.pl,001,001,100,0100,0001,Gmina,14,18,02,M-Gm,,,,,,01133846600000,321,158,35,16.00,0,0,0.00
7094,16,07,01,Głuchołazy,2,00003,001,Publiczna Szkoła Podstawowa Nr 2 im. Józefa Wybickiego w Głuchołazach,Józef Wybicki,Al. Jana Pawła II,9,48-340,Głuchołazy,774391741,774391741,sp2glucholazy.psis.edu.pl,001,001,100,0100,0001,Gmina,16,07,01,M-Gm,,,,,,00069849500000,321,159,0,15.00,26,7,3.45
8056,18,15,04,Sędziszów Małopolski,2,00003,001,Szkoła Podstawowa nr 2 w Sędziszowie Małopolskim,Władysław Węglowski,Rynek,9,39-120,Sędziszów Małopolski,172216129,172216129,www.sp2sedziszow.szkolna.net,001,001,100,0100,0001,Gmina,18,15,04,M-Gm,,,,,,00113150800000,321,164,34,15.00,22,10,4.15
8646,20,10,01,Siemiatycze,2,00003,002,Szkoła Podstawowa Nr 3 w Siemiatyczach,Jan Paweł II,Gen. Władysława Andersa,4,17-300,Siemiatycze,856556771,856556771,www.andersa4siemiatycze.pl,001,001,100,0100,0001,Gmina,20,10,01,M,,,,,,05001945000000,321,161,0,16.00,0,0,0.00
9028,22,05,05,Goręczyno,3,00003,002,Szkoła Podstawowa,im. Ziemi Kaszubskiej,Szkolna,7,83-311,Goręczyno,586841728,586841728,,001,001,100,0100,0001,Gmina,22,05,05,Gm,,,,,,00073682400000,321,174,37,15.00,0,0,0.00
10342,24,62,01,Bytom,2,00003,001,Szkoła Podstawowa nr 21 im. J.Lompy w Bytomiu,Józef Lompa,Racławicka,17,41-906,Bytom-Karb,322812946,322812946,sp21bytom.neostrada.pl,001,001,100,0100,0001,Gmina,24,62,01,M,,,,,,00072317000000,321,164,0,15.00,30,2,1.00
11058,26,05,02,Gowarczów,3,00003,001,Szkoła Podstawowa w Gowarczowie,,STANISŁAWA  ŻUKA,3,26-225,GOWARCZÓW,486724197,486724197,brak,001,001,100,0100,0001,Gmina,26,05,02,Gm,,,,,,00067567200000,321,160,47,16.00,36,6,1.92
2727,08,11,02,Żary,2,00003,001,SZKOŁA PODSTAWOWA NR 2,JANUSZ KORCZAK,GABRIELI ZAPOLSKIEJ,16,68-200,ŻARY,684704667,684704667,www.sp2.zary.com.pl,001,001,100,0100,0001,Gmina,08,11,02,M,,,,,,97052789700000,320,168,0,15.00,23,8,4.10
2907,10,03,02,Łask,2,00003,002,Szkoła Podstawowa nr 4 w ZSO,,Toruńska,1,98-100,Łask,,,,001,001,100,0100,0001,Gmina,10,03,02,M-Gm,,,,,,00073354700000,320,173,21,15.00,0,0,0.00
3441,10,19,02,Szadek,1,00003,002,Szkoła Podstawowa im. T.Kościuszki,,Prusinowska,4,98-240,Szadek,438215031,438215031,www.szadek.edu.pl,001,001,100,0100,0001,Gmina,10,19,02,M-Gm,,,,,,00026285200000,320,150,47,16.00,0,0,0.00
3573,10,61,01,Łódź,2,00003,001,Szkoła Podstawowa nr 29,Jan Kochanowski,Przędzalniana,70,90-338,Łódź,422567271,422567271,www.sp29@szkoly.lodz.pl,001,001,100,0100,0001,Gmina,10,61,01,M,,,,,,00073196200000,320,147,0,16.00,29,3,2.14
3814,12,03,04,Libiąż,2,00003,001,Szkoła Podstawowa Nr 3 w Libiążu,"Stanisław Baran ""Bolek""",św. Barbary,5,32-590,Libiąż,326277336,326277336,,001,001,100,0100,0001,Gmina,12,03,04,M-Gm,,,,,,00073651100000,320,178,0,16.00,24,6,3.65
4954,12,61,01,Kraków,2,00003,002,Szkoła Podstawowa nr 109,Kornel Makuszyński,Mackiewicza,15,31-214,Kraków,124152759,124152759,www.zs5krakow.pl,001,001,100,0100,0001,Gmina,12,61,01,M,,,,,,35703637500000,320,167,0,14.00,0,0,0.00
4993,12,61,01,Kraków,2,00003,001,Szkoła Podstawowa Nr 32,Karol Chodkiewicz,Królowej Jadwigi,78,30-209,Kraków,124251098,124251098,www.sp32.edukonekt.pl,001,001,100,0100,0001,Gmina,12,61,01,M,,,,,,00069918700000,320,159,0,14.00,23,8,4.45
5228,14,03,07,Maciejowice,3,00003,001,Publiczna Szkoła Podstawowa w Maciejowicach,Tadeusz Kościuszko,Kościuszki,19,08-480,Maciejowice,256825714,256826792,www.spmaciejowice.manifo.com,001,001,100,0100,0001,Gmina,14,03,07,Gm,,,,,,00058214300000,320,141,0,14.00,29,5,3.34
6394,14,34,12,Zagościniec,3,00003,001,Szkoła Podstawowa w Zagościńcu,,Szkolna,1,05-200,Wołomin,227877145,227877145,www.spzag.wolomin.pl,001,001,100,0100,0001,Gmina,14,34,12,M-Gm,,,,,,01720934000000,320,157,50,15.00,19,7,3.80
10711,24,75,01,Sosnowiec,2,00003,001,Szkoła Podstawowa nr 20,Mikołaj Kopernik,Gen. Władysława Andersa,66,41-200,Sosnowiec,322664286,322664286,www.sp20sosnowiec.neostrada.pl,001,001,100,0100,0001,Gmina,24,75,01,M,,,,,,00073863900000,320,167,0,17.00,25,7,3.03
11970,30,02,05,Lubasz,3,00003,001,Publiczna Szkoła Podstawowa im.Batalionu Spadochronowego 1 Armii Wojska Polskiego,im.Batalionu Spadochronowego 1 Armii Wojska Polskiego,Szkolna,6,64-720,Lubasz,672556024,672556467,www.splubasz.pl,001,001,100,0100,0001,Gmina,30,02,05,Gm,,,,,,00026818000000,320,144,0,16.00,24,5,2.56
12867,30,27,03,Dobra,1,00003,002,Szkoła Podstawowa im. Henryka Sienkiewicza w Dobrej,Henryk Sienkiewicz,Długa Wieś,28,62-730,Dobra,632799044,632799044,www.gimnazjumdobra.republika.pl,001,001,100,0100,0001,Gmina,30,27,03,M-Gm,,,,,,31138890500000,320,151,0,15.00,0,0,0.00
733,02,64,01,Wrocław,2,00003,001,Szkoła Podstawowa nr 61,Janusz Korczak,Skarbowców,8,53-025,Wrocław,717986856,,www.sp61.wroclaw.pl,001,001,100,0100,0001,Gmina,02,64,01,M,,,,,,00126812400000,319,158,0,14.00,19,25,11.89
3240,10,14,01,Sieradz,2,00003,001,Szkoła Podstawowa nr 6,im.Janiny Majkowskiej,Uniejowska,199,98-200,Sieradz,438271923,438271923,www.sp6sieradz.republika.pl,001,001,100,0100,0001,Gmina,10,14,01,M,,,,,,00086131100000,319,136,45,15.00,23,4,2.17
7164,16,08,03,Olesno,2,00003,002,Publiczna Szkoła Podstawowa Nr 2,księżna Jadwiga Śląśka,Wielkie Przedmieście,51,46-300,Olesno,343583282,343583282,www.zs2.olesno.pl,001,001,100,0100,0001,Gmina,16,08,03,M-Gm,,,,,,15015728300000,319,150,0,15.00,0,0,0.00
9088,22,06,08,Stara Kiszewa,3,00003,002,Publiczna Szkoła Podstawowa,Jan Paweł II,Tysiąclecia,25,83-430,Stara Kiszewa,586876327,586876376,zkiwstarakiszewa.superszkolna.pl,001,001,100,0100,0001,Gmina,22,06,08,Gm,,,,,,19292923800000,319,141,26,15.00,0,0,0.00
10139,24,15,02,Radlin,2,00003,001,Szkoła Podstawowa nr 3,,Rymera,170,44-310,Radlin,324558294,324558294,sp3.radlin.pl,001,001,100,0100,0001,Gmina,24,15,02,M,,,,,,00072934000000,319,156,0,16.00,23,7,3.28
10140,24,15,02,Radlin,2,00003,001,Szkoła Podstawowa nr 4 w Radlinie,Gustaw Morcinek,Wiosny Ludów,287,44-310,Radlin,324558417,324558417,www.sp4.radlin.pl,001,001,100,0100,0001,Gmina,24,15,02,M,,,,,,00072935600000,319,153,0,16.00,28,4,1.84
11209,26,09,04,Koprzywnica,1,00003,001,Szkoła Podstawowa im. Wł. Jasińskiego w Koprzywnicy,Wł. Jasiński,Szkolna,9,27-660,Koprzywnica,158476123,158476123,,001,001,100,0100,0001,Gmina,26,09,04,M-Gm,,,,,,83025793700000,319,163,25,15.00,25,5,2.94
12130,30,07,02,Brzeziny,3,00003,002,Szkoła Podstawowa w Brzezinach,,Wrocławska,17,62-874,Brzeziny,,,,001,001,100,0100,0001,Gmina,30,07,02,Gm,,,,,,25158950900000,319,157,0,14.00,0,0,0.00
227,02,09,06,Miłkowice,3,00003,002,Szkoła Podstawowa im. II Armii Wojska Polskiego w Miłkowicach,II Armia Wojska Polskiego,II Armii Wojska Polskiego,75,59-222,Miłkowice,768871428,768871428,www.zespolszkol.ugmilkowice.net,001,001,100,0100,0001,Gmina,02,09,06,Gm,,,,,,39092291200000,318,153,53,16.00,0,0,0.00
2981,10,05,10,Nowe Zduny,3,00003,001,Szkoła Podstawowa w Nowych Zdunach,,,88,99-440,Zduny,468387537,468387537,www.spnowezduny.edupage.org,001,001,100,0100,0001,Gmina,10,05,10,Gm,,,,,,00056357100000,318,158,103,17.00,30,3,1.27
5398,14,08,03,Nieporęt,3,00003,001,Szkoła Podstawowa im. Bronisława Tokaja w Nieporęcie,Bronisław Tokaj,Dworcowa,9,05-126,Nieporęt,227748366,227723080,www.spn.nieporet.pl,001,001,100,0100,0001,Gmina,14,08,03,Gm,,,,,,00063798000000,318,151,20,16.00,31,6,4.08
5410,14,08,05,Skrzeszew,3,00003,001,Szkoła Podstawowa im. Kornela Makuszyńskiego,Kornel Makuszyński,Szkolna,10,05-124,Skrzeszew,227823095,227823095,spskrzeszew.edupage.org,001,001,100,0100,0001,Gmina,14,08,05,Gm,,,,,,00063795000000,318,148,98,15.00,29,3,1.59
5434,14,10,02,Łosice,2,00003,002,Szkoła Podstawowa Nr 1,,Szkolna,5,08-200,Łosice,833573424,833573303,www.zs1losice.fc.pl,001,001,100,0100,0001,Gmina,14,10,02,M-Gm,,,,,,71235157600000,318,146,0,14.00,0,0,0.00
6376,14,34,11,Postoliska,3,00003,002,Szkoła Podstawowa im. Jana Kielaka,im. Jan Kielak,Pl. 3- go Maja,18,05-240,Tłuszcz,297573025,297775241,www.zspostoliska.szkolnastrona.pl,001,001,100,0100,0001,Gmina,14,34,11,M-Gm,,,,,,00110639600000,318,154,57,16.00,0,0,0.00
7039,16,04,04,Wołczyn,2,00003,001,Szkoła Podstawowa nr 1 w Wołczynie,Maria Konopnicka,Rzeczna,10,46-250,Wołczyn,774072060,,www.sp1.wolczyn.net,001,001,100,0100,0001,Gmina,16,04,04,M-Gm,,,,,,00026443700000,318,166,0,14.00,22,6,1.66
8135,18,16,10,Lubenia,3,00003,001,Szkoła Podstawowa w Lubeni,,,100,36-042,Lubenia,178710007,178710007,www.splubenia.szkolnastrona.pl,001,001,100,0100,0001,Gmina,18,16,10,Gm,,,,,,00064006000000,318,156,97,17.00,28,4,2.35
9423,22,61,01,Gdańsk,2,00003,001,Szkoła Podstawowa nr 24,Gustaw Morcinek,LILLI WENEDY,19,80-419,GDAŃSK,583449032,583477211,sp24gdansk.pl,001,001,100,0100,0001,Gmina,22,61,01,M,,,,,,00021413200000,318,144,32,17.00,47,7,3.42
9425,22,61,01,Gdańsk,2,00003,001,SZKOŁA PODSTAWOWA NR 27,IM. DZIECI ZJEDNOCZONEJ EUROPY,SREBRNIKI,10,80-282,GDAŃSK,585507670,585507670,www.sp27gdansk.pl,001,001,100,0100,0001,Gmina,22,61,01,M,,,,,,00021471200000,318,157,25,13.00,23,9,5.00
10003,24,10,06,Suszec,3,00003,001,Szkoła Podstawowa im.Janusza Korczaka w Suszcu,Janusz Korczak,Szkolna,130,43-267,Suszec,322124219,322124219,,001,001,100,0100,0001,Gmina,24,10,06,Gm,,,,,,00072831600000,318,168,0,16.00,26,8,2.84
10083,24,13,03,Radzionków,2,00003,001,Szkoła Podstawowa nr 2 im Jana Pawła II,Jan Paweł II,Szymały,36,41-922,Radzionków,322866359,322866359,wwwsp2radzionkow.pl,001,001,100,0100,0001,Gmina,24,13,03,M,,,,,,00072309800000,318,166,0,14.00,25,5,3.65
11239,26,10,01,Skarżysko-Kamienna,2,00003,002,Szkoła Podstawowa nr 7,im. Obrońców Westerplatte,Zielna,29,26-110,Skarżysko - Kamienna,412512408,412510015,www.sp7skarzysko.pl,001,001,100,0100,0001,Gmina,26,10,01,M,,,,,,29061908000000,318,159,0,14.00,0,0,0.00
12349,30,12,03,Koźmin Wielkopolski,2,00003,001,Szkoła Podstawowa nr 3 w Koźminie Wielkopolskim,Kornel Makuszyński,Klasztorna,29,63-720,Koźmin Wielkopolski,627216764,627216764,sp3.kozminwlkp.pl,001,001,100,0100,0001,Gmina,30,12,03,M-Gm,,,,,,00064826700000,318,147,23,15.00,20,24,9.56
689,02,64,01,Wrocław,2,00003,001,Szermiercza Sportowa Szkoła Podstawowa nr 85,im. prof. Mariana Suskiego,Traugutta,37,50-416,WROCŁAW,713435562,713429749,www.sp85.wroc.pl,001,001,100,0100,0001,Gmina,02,64,01,M,,,,,,93027751700000,317,157,24,15.00,25,21,10.69
1671,06,03,12,Wierzbica-Osiedle,3,00003,002,Szkoła Podstawowa w Wierzbicy,,Pogodna,8,22-150,Wierzbica,825693233,825693435,www.zswierzbica.az.pl,001,001,100,0100,0001,Gmina,06,03,12,Gm,,,,,,00117589400032,317,157,28,17.00,0,0,0.00
2399,06,20,15,Zwierzyniec,1,00003,002,Szkoła Podstawowa w Zwierzyńcu,Dzieci Zamojszczyzny,Partyzantów,3,22-470,Zwierzyniec,846872142,846872142,spzwierzyniec.pl,001,001,100,0100,0001,Gmina,06,20,15,M-Gm,,,,,,00056378900000,317,153,15,15.00,0,0,0.00
5424,14,09,05,Sienno,3,00003,002,Publiczna Szkoła Podstawowa w Siennie,Teofil Banach,Szkolna,6,27-350,Sienno,483786093,483786093,www.edusienno.pl,001,001,100,0100,0001,Gmina,14,09,05,Gm,,,,,,00055640100000,317,149,82,16.00,0,0,0.00
5435,14,10,02,Łosice,2,00003,001,Szkoła Podstawowa nr 2 im. Mikołaja Kopernika w Łosicach,Mikołaj Kopernik,Bialska,15,08-200,Łosice,833573767,833573767,,001,001,100,0100,0001,Gmina,14,10,02,M-Gm,,,,,,00022977700000,317,166,0,14.00,23,3,1.05
5711,14,16,11,Zaręby Kościelne,3,00003,001,Publiczna Szkoła Podstawowa im. Jana Pawła II w Zarębach Kościelnych,Jan Paweł II,Farna,20,07-323,Zaręby Kościelne,862706016,862706016,,001,001,100,0100,0001,Gmina,14,16,11,Gm,,,,,,00064725600000,317,160,79,16.00,23,4,1.89
7904,18,12,05,Nisko,2,00003,002,Publiczna Szkoła Podstawowa Nr 5,im.Podoficerskiej Szkoły Piechoty dla Małoletnich w Nisku,Tysiąclecia,12 A,37-400,Nisko,158413922,158413922,www.zs2.nisko.pl,001,001,100,0100,0001,Gmina,18,12,05,M-Gm,,,,,,83044825800000,317,141,48,15.00,0,0,0.00
9455,22,61,01,Gdańsk,2,00003,002,SZKOŁA PODSTAWOWA NR 77,,ORŁOWSKA,13,80-347,GDAŃSK,585562900,585562900,zkpig7.pl,001,001,100,0100,0001,Gmina,22,61,01,M,,,,,,00022144500000,317,148,13,16.00,0,0,0.00
10036,24,11,05,Kuźnia Raciborska,2,00003,002,Szkoła Podstawowa im. Jana Wawrzynka w Kuźni Raciborskiej,im. Jana Wawrzynka,Piaskowa,28,47-420,Kuźnia Raciborska,321491318,324191372,zsokuznia.tox.pl,001,001,100,0100,0001,Gmina,24,11,05,M-Gm,,,,,,00120586200000,317,166,0,15.00,0,0,0.00
